PROBE_ID	ENTREZ_GENE_ID	SYMBOL
ILMN_1670931	23244	PDS5A
ILMN_1746696	23047	PDS5B
ILMN_1675695	23047	PDS5B
ILMN_1703324	23590	PDSS1
ILMN_2080611	23590	PDSS1
ILMN_1662331	57107	PDSS2
ILMN_3249216	3651	PDX1
ILMN_3243705	23042	PDXDC1
ILMN_1780777	283970	PDXDC2
ILMN_3251217	283970	PDXDC2
ILMN_1671820	283970	PDXDC2
ILMN_1672504	8566	PDXK
ILMN_1736441	57026	PDXP
ILMN_1747019	5173	PDYN
ILMN_2103133	51248	PDZD11
ILMN_1690376	51248	PDZD11
ILMN_1729095	23037	PDZD2
ILMN_1722869	79849	PDZD3
ILMN_1708916	57595	PDZD4
ILMN_1712660	79955	PDZD7
ILMN_1696962	118987	PDZD8
ILMN_1656084	5174	PDZK1
ILMN_1694535	5174	PDZK1
ILMN_1708341	5174	PDZK1
ILMN_1708580	10158	PDZK1IP1
ILMN_3243598	728939	PDZK1P1
ILMN_1717722	23037	PDZK3
ILMN_1742949	23024	PDZRN3
ILMN_1690131	23024	PDZRN3
ILMN_2406304	23024	PDZRN3
ILMN_1699552	23024	PDZRN3
ILMN_1703511	23024	PDZRN3
ILMN_1682987	29951	PDZRN4
ILMN_1707323	29951	PDZRN4
ILMN_1771376	8682	PEA15
ILMN_2407669	375033	PEAR1
ILMN_1688089	5037	PEBP1
ILMN_1734472	157310	PEBP4
ILMN_1689518	5175	PECAM1
ILMN_1761131	10455	PECI
ILMN_2384536	10455	PECI
ILMN_1713833	10455	PECI
ILMN_1814120	55825	PECR
ILMN_1729748	553115	PEF1
ILMN_1670019	23089	PEG10
ILMN_1763359	23089	PEG10
ILMN_2297626	23089	PEG10
ILMN_1675331	5178	PEG3
ILMN_3248202	100169890	PEG3AS
ILMN_1679268	57162	PELI1
ILMN_1780132	57161	PELI2
ILMN_2176931	246330	PELI3
ILMN_1770811	53918	PELO
ILMN_1728684	27043	PELP1
ILMN_1745806	10400	PEMT
ILMN_1803402	10400	PEMT
ILMN_1689116	10400	PEMT
ILMN_1727855	10400	PEMT
ILMN_1726711	5179	PENK
ILMN_1717674	5184	PEPD
ILMN_1653125	5187	PER1
ILMN_1794374	8864	PER2
ILMN_1738095	8864	PER2
ILMN_1660986	8863	PER3
ILMN_3248570	168741	PER4
ILMN_1775829	64065	PERP
ILMN_1656372	23481	PES1
ILMN_1753010	5188	PET112L
ILMN_1748109	5189	PEX1
ILMN_2315289	5192	PEX10
ILMN_1665679	5192	PEX10
ILMN_1690695	8800	PEX11A
ILMN_1678546	8799	PEX11B
ILMN_1710000	92960	PEX11G
ILMN_1664448	5193	PEX12
ILMN_2200708	5193	PEX12
ILMN_1683916	5194	PEX13
ILMN_2113957	5194	PEX13
ILMN_1763634	5195	PEX14
ILMN_1701466	9409	PEX16
ILMN_1678292	9409	PEX16
ILMN_1745655	9409	PEX16
ILMN_1658759	5824	PEX19
ILMN_2130409	55670	PEX26
ILMN_1770643	55670	PEX26
ILMN_2057389	8504	PEX3
ILMN_1660232	5830	PEX5
ILMN_2183891	51555	PEX5L
ILMN_1722037	51555	PEX5L
ILMN_1683279	5190	PEX6
ILMN_1729650	5191	PEX7
ILMN_1767037	5196	PF4
ILMN_1745522	5197	PF4V1
ILMN_1797893	10443	PFAAP5
ILMN_1755862	5198	PFAS
ILMN_1717855	5201	PFDN1
ILMN_1678754	5202	PFDN2
ILMN_1801762	5203	PFDN4
ILMN_1755536	5204	PFDN5
ILMN_2356284	5204	PFDN5
ILMN_1661490	10471	PFDN6
ILMN_1741600	5207	PFKFB1
ILMN_1796560	5208	PFKFB2
ILMN_2385298	5208	PFKFB2
ILMN_1723436	5208	PFKFB2
ILMN_1660847	5209	PFKFB3
ILMN_2186061	5209	PFKFB3
ILMN_1653292	5210	PFKFB4
ILMN_2287253	5211	PFKL
ILMN_1713037	5211	PFKL
ILMN_2043809	5213	PFKM
ILMN_1805737	5214	PFKP
ILMN_1712950	5216	PFN1
ILMN_2151817	5216	PFN1
ILMN_1710512	5217	PFN2
ILMN_1775448	5217	PFN2
ILMN_1718018	345456	PFN3
ILMN_1792383	375189	PFN4
ILMN_2171295	5218	PFTK1
ILMN_1807771	65061	PFTK2
ILMN_2216008	65061	PFTK2
ILMN_1727539	643834	PGA3
ILMN_1687842	643834	PGA3
ILMN_2163324	643834	PGA3
ILMN_1677711	643834	PGA3
ILMN_2232630	643847	PGA4
ILMN_1717572	5222	PGA5
ILMN_1661366	5223	PGAM1
ILMN_2112417	5223	PGAM1
ILMN_1668072	5224	PGAM2
ILMN_2102515	441531	PGAM4
ILMN_1691104	441531	PGAM4
ILMN_1682953	441531	PGAM4
ILMN_1706841	441531	PGAM4
ILMN_1788254	192111	PGAM5
ILMN_1789944	192111	PGAM5
ILMN_1748027	192111	PGAM5
ILMN_2185665	80055	PGAP1
ILMN_1805636	93210	PGAP3
ILMN_1791949	84547	PGBD1
ILMN_1735075	267002	PGBD2
ILMN_1686326	267002	PGBD2
ILMN_1737416	267004	PGBD3
ILMN_2169736	161779	PGBD4
ILMN_1651690	161779	PGBD4
ILMN_1733831	79605	PGBD5
ILMN_1795484	5225	PGC
ILMN_2058795	10404	PGCP
ILMN_1713031	10404	PGCP
ILMN_1794165	5226	PGD
ILMN_1809813	5228	PGF
ILMN_2156786	5229	PGGT1B
ILMN_3251365	5229	PGGT1B
ILMN_2216852	5230	PGK1
ILMN_1755749	5230	PGK1
ILMN_1692554	5232	PGK2
ILMN_2161955	5232	PGK2
ILMN_1797005	25796	PGLS
ILMN_1704870	8993	PGLYRP1
ILMN_3307921	114770	PGLYRP2
ILMN_1701778	114770	PGLYRP2
ILMN_2046751	114771	PGLYRP3
ILMN_2046750	114771	PGLYRP3
ILMN_1781389	57115	PGLYRP4
ILMN_1800659	5236	PGM1
ILMN_1673543	55276	PGM2
ILMN_1716265	283209	PGM2L1
ILMN_1693620	5238	PGM3
ILMN_2168314	5238	PGM3
ILMN_2271149	5239	PGM5
ILMN_1728337	5239	PGM5
ILMN_1803278	5239	PGM5
ILMN_1781388	5239	PGM5
ILMN_1709590	5239	PGM5
ILMN_2069399	595135	PGM5P2
ILMN_1702760	595135	PGM5P2
ILMN_1836744	283871	PGP
ILMN_2057566	283871	PGP
ILMN_1707513	54858	PGPEP1
ILMN_1811014	5241	PGR
ILMN_1684771	10857	PGRMC1
ILMN_2195236	10424	PGRMC2
ILMN_2075051	9489	PGS1
ILMN_1717461	54681	PH-4
ILMN_1684541	54681	PH-4
ILMN_2154287	84680	PHACS
ILMN_1736982	221692	PHACTR1
ILMN_1790533	9749	PHACTR2
ILMN_1799424	116154	PHACTR3
ILMN_1666222	116154	PHACTR3
ILMN_2411864	116154	PHACTR3
ILMN_1736548	65979	PHACTR4
ILMN_2380101	65979	PHACTR4
ILMN_2279099	65979	PHACTR4
ILMN_3237589	51808	PHAX
ILMN_1728074	51808	PHAX
ILMN_2190779	51808	PHAX
ILMN_1692651	5245	PHB
ILMN_1696087	11331	PHB2
ILMN_1796710	1911	PHC1
ILMN_1670147	1912	PHC2
ILMN_1808047	1912	PHC2
ILMN_1673461	1912	PHC2
ILMN_2179873	80012	PHC3
ILMN_1792353	80012	PHC3
ILMN_1812552	55331	PHCA
ILMN_1668242	5251	PHEX
ILMN_1752877	5252	PHF1
ILMN_2385866	5252	PHF1
ILMN_1746968	5252	PHF1
ILMN_1690138	55274	PHF10
ILMN_2390162	51131	PHF11
ILMN_1776723	51131	PHF11
ILMN_2284706	51131	PHF11
ILMN_1808781	57649	PHF12
ILMN_1772253	57649	PHF12
ILMN_1730799	57649	PHF12
ILMN_1761560	148479	PHF13
ILMN_2401770	9678	PHF14
ILMN_1697975	9678	PHF14
ILMN_2401769	9678	PHF14
ILMN_1653438	9678	PHF14
ILMN_1795285	23338	PHF15
ILMN_1790518	9767	PHF16
ILMN_2279144	9767	PHF16
ILMN_1794473	79960	PHF17
ILMN_1655194	79960	PHF17
ILMN_1736015	79960	PHF17
ILMN_1713249	26147	PHF19
ILMN_1745420	26147	PHF19
ILMN_1756676	26147	PHF19
ILMN_1726426	5253	PHF2
ILMN_1720476	5253	PHF2
ILMN_1813657	51230	PHF20
ILMN_2361186	51105	PHF20L1
ILMN_1732985	51105	PHF20L1
ILMN_2268618	51105	PHF20L1
ILMN_1727287	51105	PHF20L1
ILMN_2361185	51105	PHF20L1
ILMN_1700591	51105	PHF20L1
ILMN_1699496	51317	PHF21A
ILMN_1790154	112885	PHF21B
ILMN_1746135	79142	PHF23
ILMN_2057826	23469	PHF3
ILMN_1798164	23469	PHF3
ILMN_1775901	84844	PHF5A
ILMN_2112402	84844	PHF5A
ILMN_1766110	84295	PHF6
ILMN_2325194	84295	PHF6
ILMN_1714749	84295	PHF6
ILMN_2375156	51533	PHF7
ILMN_1699514	51533	PHF7
ILMN_2375160	51533	PHF7
ILMN_2230530	23133	PHF8
ILMN_1711318	23133	PHF8
ILMN_1704537	26227	PHGDH
ILMN_1788689	55023	PHIP
ILMN_1812503	5255	PHKA1
ILMN_1814074	5256	PHKA2
ILMN_2288232	5257	PHKB
ILMN_1718001	5257	PHKB
ILMN_1652412	5257	PHKB
ILMN_1800447	5257	PHKB
ILMN_1682181	5260	PHKG1
ILMN_2113102	5260	PHKG1
ILMN_1669607	5261	PHKG2
ILMN_3251550	22822	PHLDA1
ILMN_1687978	22822	PHLDA1
ILMN_1671557	7262	PHLDA2
ILMN_1659106	23612	PHLDA3
ILMN_1666819	23187	PHLDB1
ILMN_1719792	90102	PHLDB2
ILMN_2179778	90102	PHLDB2
ILMN_3307944	653583	PHLDB3
ILMN_1766370	284345	PHLDB3
ILMN_1814661	23239	PHLPP1
ILMN_2083567	23035	PHLPP2
ILMN_1688240	162466	PHOSPHO1
ILMN_2152865	493911	PHOSPHO2
ILMN_1728380	493911	PHOSPHO2
ILMN_1670681	401	PHOX2A
ILMN_1736619	8929	PHOX2B
ILMN_2193864	8929	PHOX2B
ILMN_1676611	29085	PHPT1
ILMN_1766593	57661	PHRF1
ILMN_3245476	57661	PHRF1
ILMN_1803464	10745	PHTF1
ILMN_2161508	57157	PHTF2
ILMN_2282352	5264	PHYH
ILMN_1773073	5264	PHYH
ILMN_2385566	5264	PHYH
ILMN_2183692	254295	PHYHD1
ILMN_1713387	9796	PHYHIP
ILMN_1678710	84457	PHYHIPL
ILMN_1661895	51050	PI15
ILMN_2071446	51050	PI15
ILMN_1766264	221476	PI16
ILMN_1693192	5266	PI3
ILMN_1750549	55361	PI4K2A
ILMN_1815134	55300	PI4K2B
ILMN_2147471	55300	PI4K2B
ILMN_3229812	5297	PI4KA
ILMN_3232529	5297	PI4KA
ILMN_1656184	728233	PI4KAP1
ILMN_1655126	375133	PI4KAP2
ILMN_1666597	5298	PI4KB
ILMN_1780598	8554	PIAS1
ILMN_1713613	9063	PIAS2
ILMN_1694799	9063	PIAS2
ILMN_1658302	9063	PIAS2
ILMN_1769406	9063	PIAS2
ILMN_1814966	10401	PIAS3
ILMN_1802905	51588	PIAS4
ILMN_1777644	27124	PIB5PA
ILMN_1670668	27124	PIB5PA
ILMN_2227473	10464	PIBF1
ILMN_1758111	10464	PIBF1
ILMN_1778709	8301	PICALM
ILMN_1715273	8301	PICALM
ILMN_2373982	9463	PICK1
ILMN_1671891	55022	PID1
ILMN_2155272	80119	PIF1
ILMN_1705985	5277	PIGA
ILMN_1802390	5277	PIGA
ILMN_2367186	5277	PIGA
ILMN_1733311	9488	PIGB
ILMN_1723632	5279	PIGC
ILMN_2397571	5279	PIGC
ILMN_1808938	5281	PIGF
ILMN_1658773	5281	PIGF
ILMN_1769751	54872	PIGG
ILMN_1798395	5283	PIGH
ILMN_3251246	5283	PIGH
ILMN_1772743	10026	PIGK
ILMN_1760332	9487	PIGL
ILMN_1799860	93183	PIGM
ILMN_2263829	23556	PIGN
ILMN_2352724	23556	PIGN
ILMN_1691112	23556	PIGN
ILMN_1653613	84720	PIGO
ILMN_2379931	84720	PIGO
ILMN_1673395	84720	PIGO
ILMN_1774949	51227	PIGP
ILMN_1764871	51227	PIGP
ILMN_1701413	9091	PIGQ
ILMN_1685387	5284	PIGR
ILMN_1691291	94005	PIGS
ILMN_1738759	51604	PIGT
ILMN_1738263	128869	PIGU
ILMN_1762993	55650	PIGV
ILMN_2178186	284098	PIGW
ILMN_1743397	284098	PIGW
ILMN_1769508	54965	PIGX
ILMN_1672366	84992	PIGY
ILMN_1790352	80235	PIGZ
ILMN_1675131	55011	PIH1D1
ILMN_1769453	120379	PIH1D2
ILMN_1652787	118788	PIK3AP1
ILMN_2166093	5286	PIK3C2A
ILMN_3251440	5286	PIK3C2A
ILMN_2117323	5287	PIK3C2B
ILMN_1738993	5288	PIK3C2G
ILMN_1687896	5289	PIK3C3
ILMN_1705396	5290	PIK3CA
ILMN_1705468	5290	PIK3CA
ILMN_1763347	5291	PIK3CB
ILMN_1766275	5293	PIK3CD
ILMN_1770433	5294	PIK3CG
ILMN_1719986	113791	PIK3IP1
ILMN_1760303	5295	PIK3R1
ILMN_2289433	5295	PIK3R1
ILMN_1691433	5295	PIK3R1
ILMN_1689057	5295	PIK3R1
ILMN_2398235	5295	PIK3R1
ILMN_1726565	5296	PIK3R2
ILMN_1692895	8503	PIK3R3
ILMN_1715832	30849	PIK3R4
ILMN_1681067	23533	PIK3R5
ILMN_3246957	146850	PIK3R6
ILMN_1790875	5297	PIK4CA
ILMN_1655177	5297	PIK4CA
ILMN_1734434	5297	PIK4CA
ILMN_1742197	200576	PIKFYVE
ILMN_1671108	200576	PIKFYVE
ILMN_2362858	29992	PILRA
ILMN_1729915	29992	PILRA
ILMN_2241953	29992	PILRA
ILMN_1807712	29990	PILRB
ILMN_1768754	29990	PILRB
ILMN_1723984	29990	PILRB
ILMN_1685534	29990	PILRB
ILMN_1815023	5292	PIM1
ILMN_1748283	11040	PIM2
ILMN_1672034	415116	PIM3
ILMN_1707748	415116	PIM3
ILMN_1789781	415116	PIM3
ILMN_1776375	5300	PIN1
ILMN_3237693	5301	PIN1L
ILMN_1729515	5303	PIN4
ILMN_1666924	65018	PINK1
ILMN_1790309	54984	PINX1
ILMN_2182647	54984	PINX1
ILMN_3245773	54103	PION
ILMN_2092077	5304	PIP
ILMN_1796497	26034	PIP3-E
ILMN_3236637	5305	PIP4K2A
ILMN_1741017	8396	PIP4K2B
ILMN_1701213	8396	PIP4K2B
ILMN_1787308	79837	PIP4K2C
ILMN_1769869	8394	PIP5K1A
ILMN_1738757	8395	PIP5K1B
ILMN_1734478	8395	PIP5K1B
ILMN_1736654	8395	PIP5K1B
ILMN_1668514	23396	PIP5K1C
ILMN_2152465	5305	PIP5K2A
ILMN_1812105	8396	PIP5K2B
ILMN_1743535	200576	PIP5K3
ILMN_2103774	138429	PIP5KL1
ILMN_1739050	51268	PIPOX
ILMN_1676763	266971	PIPSL
ILMN_2383383	8544	PIR
ILMN_1761247	8544	PIR
ILMN_3239213	644139	PIRT
ILMN_1793934	23761	PISD
ILMN_3309709	140464	PISRT1
ILMN_1715804	5306	PITPNA
ILMN_1809245	23760	PITPNB
ILMN_1670638	26207	PITPNC1
ILMN_1738796	26207	PITPNC1
ILMN_1653220	9600	PITPNM1
ILMN_1725187	57605	PITPNM2
ILMN_1751635	83394	PITPNM3
ILMN_1698072	10531	PITRM1
ILMN_1674386	5307	PITX1
ILMN_1742218	5308	PITX2
ILMN_1796847	5308	PITX2
ILMN_2391400	5308	PITX2
ILMN_1720976	5308	PITX2
ILMN_1666526	5309	PITX3
ILMN_1701220	9271	PIWIL1
ILMN_1755350	55124	PIWIL2
ILMN_1711818	55124	PIWIL2
ILMN_1706938	55124	PIWIL2
ILMN_1735693	440822	PIWIL3
ILMN_1769606	143689	PIWIL4
ILMN_2147078	143689	PIWIL4
ILMN_1734810	64219	PJA1
ILMN_2373566	64219	PJA1
ILMN_1667261	64219	PJA1
ILMN_1688702	9867	PJA2
ILMN_2081344	645642	PJCG6
ILMN_2339028	5310	PKD1
ILMN_1669645	5310	PKD1
ILMN_1671272	168507	PKD1L1
ILMN_2110422	168507	PKD1L1
ILMN_2372316	114780	PKD1L2
ILMN_1735534	114780	PKD1L2
ILMN_2274586	114780	PKD1L2
ILMN_1742788	114780	PKD1L2
ILMN_1702401	342372	PKD1L3
ILMN_3308683	339044	PKD1P1
ILMN_2052891	5311	PKD2
ILMN_1807300	5311	PKD2
ILMN_1789361	9033	PKD2L1
ILMN_1768262	27039	PKD2L2
ILMN_3234837	91461	PKDCC
ILMN_1673234	10343	PKDREJ
ILMN_1749579	5314	PKHD1
ILMN_1720034	5314	PKHD1
ILMN_1701562	5314	PKHD1
ILMN_1717886	93035	PKHD1L1
ILMN_2337974	5569	PKIA
ILMN_1674031	5569	PKIA
ILMN_1762262	5569	PKIA
ILMN_1695002	5570	PKIB
ILMN_2337263	5570	PKIB
ILMN_1796627	11142	PKIG
ILMN_2406169	11142	PKIG
ILMN_1702911	11142	PKIG
ILMN_1777031	5313	PKLR
ILMN_2380561	5313	PKLR
ILMN_1723644	5313	PKLR
ILMN_1725172	5313	PKLR
ILMN_2279397	5313	PKLR
ILMN_2366634	5315	PKM2
ILMN_1775327	5315	PKM2
ILMN_1672650	5315	PKM2
ILMN_1766658	9088	PKMYT1
ILMN_2401436	9088	PKMYT1
ILMN_2272120	5585	PKN1
ILMN_2367710	5585	PKN1
ILMN_1662687	5585	PKN1
ILMN_2367707	5585	PKN1
ILMN_1706825	5586	PKN2
ILMN_1797184	29941	PKN3
ILMN_1745365	5316	PKNOX1
ILMN_1789449	5316	PKNOX1
ILMN_1807689	63876	PKNOX2
ILMN_1716424	5317	PKP1
ILMN_1663454	5317	PKP1
ILMN_2386973	5318	PKP2
ILMN_1796141	11187	PKP3
ILMN_1753457	11187	PKP3
ILMN_1726112	11187	PKP3
ILMN_1661325	8502	PKP4
ILMN_1749410	8502	PKP4
ILMN_1792506	51365	PLA1A
ILMN_1762561	8399	PLA2G10
ILMN_1714956	81579	PLA2G12A
ILMN_1808487	84647	PLA2G12B
ILMN_1756910	23659	PLA2G15
ILMN_3226641	11145	PLA2G16
ILMN_1721549	5319	PLA2G1B
ILMN_1740586	5320	PLA2G2A
ILMN_3237030	391013	PLA2G2C
ILMN_1788811	26279	PLA2G2D
ILMN_2233050	26279	PLA2G2D
ILMN_1710590	30814	PLA2G2E
ILMN_1724799	64600	PLA2G2F
ILMN_1746769	50487	PLA2G3
ILMN_1803561	5321	PLA2G4A
ILMN_1697629	8681	PLA2G4B
ILMN_1810191	8605	PLA2G4C
ILMN_2217270	283748	PLA2G4D
ILMN_1662351	283748	PLA2G4D
ILMN_1810595	123745	PLA2G4E
ILMN_2370862	123745	PLA2G4E
ILMN_1744211	255189	PLA2G4F
ILMN_1807171	5322	PLA2G5
ILMN_1798955	8398	PLA2G6
ILMN_1697654	8398	PLA2G6
ILMN_1701195	7941	PLA2G7
ILMN_1704424	22925	PLA2R1
ILMN_1683016	22925	PLA2R1
ILMN_1704410	9373	PLAA
ILMN_1769822	9373	PLAA
ILMN_1810387	9373	PLAA
ILMN_1754207	10761	PLAC1
ILMN_1757220	219990	PLAC1L
ILMN_1725831	257000	PLAC2
ILMN_1654466	191585	PLAC4
ILMN_2093343	51316	PLAC8
ILMN_1653026	51316	PLAC8
ILMN_1655341	153770	PLAC8L1
ILMN_1790859	219348	PLAC9
ILMN_1657344	5324	PLAG1
ILMN_2287653	5324	PLAG1
ILMN_1696270	5324	PLAG1
ILMN_1674280	5324	PLAG1
ILMN_1815121	5325	PLAGL1
ILMN_2356955	5325	PLAGL1
ILMN_1786601	5326	PLAGL2
ILMN_1738742	5327	PLAT
ILMN_1656057	5328	PLAU
ILMN_1691508	5329	PLAUR
ILMN_2408543	5329	PLAUR
ILMN_2374340	5329	PLAUR
ILMN_1736929	151056	PLB1
ILMN_1723969	23236	PLCB1
ILMN_1708432	23236	PLCB1
ILMN_1724066	5330	PLCB2
ILMN_1714041	5331	PLCB3
ILMN_1736426	5332	PLCB4
ILMN_2397294	5332	PLCB4
ILMN_1769394	5333	PLCD1
ILMN_1722798	113026	PLCD3
ILMN_1808379	84812	PLCD4
ILMN_1784447	51196	PLCE1
ILMN_2382906	5335	PLCG1
ILMN_1740160	5335	PLCG1
ILMN_1815719	5336	PLCG2
ILMN_2043060	23007	PLCH1
ILMN_2061565	9651	PLCH2
ILMN_2206953	5334	PLCL1
ILMN_1718852	5334	PLCL1
ILMN_1737025	23228	PLCL2
ILMN_1748410	9651	PLCL4
ILMN_1747451	55344	PLCXD1
ILMN_1670365	257068	PLCXD2
ILMN_1798841	345557	PLCXD3
ILMN_1757769	89869	PLCZ1
ILMN_1719696	5337	PLD1
ILMN_1697880	5338	PLD2
ILMN_1713013	23646	PLD3
ILMN_1666976	23646	PLD3
ILMN_1724324	23646	PLD3
ILMN_1695490	122618	PLD4
ILMN_1706051	200150	PLD5
ILMN_3240586	201164	PLD6
ILMN_1731518	201164	PLD6
ILMN_1733666	26258	PLDN
ILMN_2105033	26258	PLDN
ILMN_1744268	5339	PLEC1
ILMN_1788005	5339	PLEC1
ILMN_1801899	5339	PLEC1
ILMN_1709256	5339	PLEC1
ILMN_1685313	5339	PLEC1
ILMN_1736792	5339	PLEC1
ILMN_1717780	5339	PLEC1
ILMN_1757378	5339	PLEC1
ILMN_1795762	5341	PLEK
ILMN_1811470	26499	PLEK2
ILMN_2394250	59338	PLEKHA1
ILMN_1662839	59338	PLEKHA1
ILMN_1789138	59339	PLEKHA2
ILMN_1715589	59339	PLEKHA2
ILMN_1796339	59339	PLEKHA2
ILMN_1768681	59339	PLEKHA2
ILMN_1797576	65977	PLEKHA3
ILMN_1755173	57664	PLEKHA4
ILMN_2096083	54477	PLEKHA5
ILMN_1797557	22874	PLEKHA6
ILMN_1702899	144100	PLEKHA7
ILMN_1663185	84725	PLEKHA8
ILMN_1706610	51054	PLEKHA9
ILMN_1783231	58473	PLEKHB1
ILMN_2297710	55041	PLEKHB2
ILMN_1698323	55041	PLEKHB2
ILMN_1659290	55041	PLEKHB2
ILMN_1697652	55041	PLEKHB2
ILMN_1708041	79156	PLEKHF1
ILMN_2106449	79666	PLEKHF2
ILMN_1766115	79666	PLEKHF2
ILMN_2194561	57480	PLEKHG1
ILMN_1805606	57480	PLEKHG1
ILMN_1657836	64857	PLEKHG2
ILMN_1780671	26030	PLEKHG3
ILMN_1736242	25894	PLEKHG4
ILMN_1702020	153478	PLEKHG4B
ILMN_2297644	57449	PLEKHG5
ILMN_2358801	57449	PLEKHG5
ILMN_1738680	57449	PLEKHG5
ILMN_1780047	57449	PLEKHG5
ILMN_1784477	57449	PLEKHG5
ILMN_1744614	55200	PLEKHG6
ILMN_1664499	440107	PLEKHG7
ILMN_1699254	57475	PLEKHH1
ILMN_1806752	130271	PLEKHH2
ILMN_1804652	79990	PLEKHH3
ILMN_1697701	55111	PLEKHJ1
ILMN_1709549	9842	PLEKHM1
ILMN_1683980	23207	PLEKHM2
ILMN_2327625	389072	PLEKHM3
ILMN_1711422	84069	PLEKHN1
ILMN_1694213	51177	PLEKHO1
ILMN_1689968	80301	PLEKHO2
ILMN_1714446	5340	PLG
ILMN_1767277	285189	PLGLA
ILMN_1662807	285189	PLGLA
ILMN_1663802	285189	PLGLA
ILMN_1658740	285189	PLGLA1
ILMN_1683832	285189	PLGLA1
ILMN_1807393	285189	PLGLA1
ILMN_1698587	5343	PLGLB1
ILMN_2094416	5343	PLGLB1
ILMN_1751811	5343	PLGLB1
ILMN_3238364	5342	PLGLB2
ILMN_1665562	5346	PLIN
ILMN_2138765	123	PLIN2
ILMN_1801077	123	PLIN2
ILMN_2209993	440503	PLIN5
ILMN_1736176	5347	PLK1
ILMN_1717706	10769	PLK2
ILMN_1679979	1263	PLK3
ILMN_1789123	10733	PLK4
ILMN_3240611	126520	PLK5P
ILMN_2082865	51090	PLLP
ILMN_1787673	51090	PLLP
ILMN_1730811	5350	PLN
ILMN_2192245	5350	PLN
ILMN_1684391	5351	PLOD1
ILMN_1799139	5352	PLOD2
ILMN_2410924	5352	PLOD2
ILMN_1771599	5352	PLOD2
ILMN_1774836	8985	PLOD3
ILMN_1790106	5354	PLP1
ILMN_2414135	5354	PLP1
ILMN_1709919	5354	PLP1
ILMN_1738767	5355	PLP2
ILMN_1749634	5356	PLRG1
ILMN_2074044	5357	PLS1
ILMN_1759206	5357	PLS1
ILMN_1785265	5358	PLS3
ILMN_2041788	5358	PLS3
ILMN_1745242	5359	PLSCR1
ILMN_1763279	57047	PLSCR2
ILMN_1703433	57048	PLSCR3
ILMN_1757338	57088	PLSCR4
ILMN_1652871	389158	PLSCR5
ILMN_1711748	5360	PLTP
ILMN_1773389	5360	PLTP
ILMN_1774250	51297	PLUNC
ILMN_2194577	83483	PLVAP
ILMN_1815568	57125	PLXDC1
ILMN_1753312	84898	PLXDC2
ILMN_1791569	5361	PLXNA1
ILMN_1844408	5362	PLXNA2
ILMN_1680617	5362	PLXNA2
ILMN_1719972	55558	PLXNA3
ILMN_3223471	91584	PLXNA4
ILMN_3231841	91584	PLXNA4
ILMN_3231596	91584	PLXNA4
ILMN_1749343	91584	PLXNA4B
ILMN_1742330	5364	PLXNB1
ILMN_1763447	23654	PLXNB2
ILMN_1659488	23654	PLXNB2
ILMN_1686313	5365	PLXNB3
ILMN_2117623	10154	PLXNC1
ILMN_1675222	23129	PLXND1
ILMN_2293067	148811	PM20D1
ILMN_1766000	135293	PM20D2
ILMN_2098446	5366	PMAIP1
ILMN_1689525	5366	PMAIP1
ILMN_2170095	5367	PMCH
ILMN_1792589	5369	PMCHL1
ILMN_1806849	5370	PMCHL2
ILMN_1708569	5370	PMCHL2
ILMN_1734276	56937	PMEPA1
ILMN_1675858	56937	PMEPA1
ILMN_1657823	56937	PMEPA1
ILMN_2309156	56937	PMEPA1
ILMN_1756445	11243	PMF1
ILMN_1713867	83449	PMFBP1
ILMN_1728019	5371	PML
ILMN_2398378	5371	PML
ILMN_1731299	5371	PML
ILMN_1750861	5371	PML
ILMN_1811588	5371	PML
ILMN_1808599	5371	PML
ILMN_2248192	5371	PML
ILMN_1780236	5372	PMM1
ILMN_1785336	5373	PMM2
ILMN_1740706	5375	PMP2
ILMN_1810864	5376	PMP22
ILMN_1659312	5376	PMP22
ILMN_1785646	5376	PMP22
ILMN_1764239	23203	PMPCA
ILMN_1728660	9512	PMPCB
ILMN_1700847	5378	PMS1
ILMN_1677887	5395	PMS2
ILMN_1670300	5395	PMS2
ILMN_2329744	5395	PMS2
ILMN_2262203	441194	PMS2CL
ILMN_1798166	441194	PMS2CL
ILMN_2262198	441194	PMS2CL
ILMN_1673337	441194	PMS2CL
ILMN_1808300	441194	PMS2CL
ILMN_2349992	441194	PMS2CL
ILMN_1791144	5379	PMS2L1
ILMN_1689474	5379	PMS2L1
ILMN_1752028	5379	PMS2L1
ILMN_1794817	441263	PMS2L11
ILMN_1676411	5380	PMS2L2
ILMN_2361427	5387	PMS2L3
ILMN_1699049	5387	PMS2L3
ILMN_3238751	5382	PMS2L4
ILMN_2083333	5383	PMS2L5
ILMN_2083334	5383	PMS2L5
ILMN_1715896	10654	PMVK
ILMN_1697189	139728	PNCK
ILMN_1774604	25953	PNKD
ILMN_1652161	25953	PNKD
ILMN_1711810	25953	PNKD
ILMN_1694111	11284	PNKP
ILMN_1656132	154197	PNLDC1
ILMN_1685596	5406	PNLIP
ILMN_1775930	5407	PNLIPRP1
ILMN_1712613	5408	PNLIPRP2
ILMN_1678655	119548	PNLIPRP3
ILMN_1770850	9240	PNMA1
ILMN_1790778	10687	PNMA2
ILMN_1783805	29944	PNMA3
ILMN_1750337	114824	PNMA5
ILMN_1759613	84968	PNMA6A
